date,n_stocks,avg_fwd_ret,med_mcap,top3_stocks,avg_position,pairs
2023-12,15,-0.03173515193921264,33.080256,sz002749 sh603639 sz003002,0.15,amihxmax_|amihxsr5|max_xsr5|max_xvp_c
2024-01,15,-0.13414265782688622,49.522985520000006,sh603360 sz001301 sh603365,0.15,amihxmax_|amihxsr5|max_xsr5|amihxgap
2024-02,15,0.11782225819767615,49.81515,sz300427 sh688581 sh603086,0.15,amihxmax_|amihxsr5|max_xsr5|amihxgap
2024-03,15,0.005256499792439561,65.76317888,sh600306 sh600647 sh600666,0.4,amihxmax_|amihxsr5|max_xsr5|amihxgap
2024-04,15,-0.15676895377813846,45.74445672,sz002942 sh603162 sh600306,0.4,amihxmax_|amihxsr5|max_xsr5|amihxgap
2024-05,15,-0.08846707501646311,58.0581881949,sh600387 sz002502 sh600804,0.7,amihxmax_|amihxsr5|max_xsr5|amihxgap
2024-06,15,-0.07479750316792648,75.38177187000001,sz002197 sh600370 sh600624,0.2,amihxmax_|amihxsr5|max_xsr5|amihxgap
2024-07,15,0.12778778737106097,32.20400214,sh600811 sh603201 sz002542,0.15,amihxmax_|amihxsr5|max_xsr5|amihxgap
2024-08,15,-0.028727366328003198,29.710783,sh600666 sz300540 sz002750,0.15,amihxmax_|amihxsr5|max_xsr5|amihxgap
2024-09,15,0.45899398661530977,30.830205539999998,sh688618 sh600261 sh688626,0.15,amihxmax_|amihxsr5|max_xsr5|amihxgap
2024-10,15,0.11570363765475407,179.63564379,sz002425 sh600804 sh603007,0.7,amihxmax_|amihxsr5|max_xsr5|amihxgap
2024-11,15,0.14149210869001236,80.93360025,sh603003 sz002197 sh600165,1.0,amihxmax_|amihxsr5|max_xsr5|amihxgap
2024-12,15,-0.0641783003980264,105.31778498999999,sh603559 sh600182 sh603855,1.0,amihxmax_|amihxsr5|max_xsr5|amihxgap
2025-01,15,0.047820119070985066,58.81822781,sh688690 sz301311 sz301137,1.0,amihxmax_|amihxsr5|max_xsr5|max_xvp_c
2025-02,15,0.025666607783813727,45.55238,sz002314 sh605377 sh603112,1.0,amihxmax_|amihxsr5|max_xsr5|max_xvp_c
2025-03,15,0.051439245482925125,55.698685329999996,sh600200 sz301233 sz300865,1.0,amihxmax_|amihxsr5|max_xsr5|max_xvp_c
2025-04,15,0.019739264055729795,61.78818264,sz002163 sz002691 sz002809,1.0,amihxmax_|amihxsr5|max_xsr5|max_xvp_c
2025-05,15,0.08452006269890346,115.82134187,sz002047 sz002231 sh688330,1.0,amihxmax_|amihxsr5|max_xsr5|max_xvp_c
2025-06,15,0.05730797334424069,54.576831799999994,sh603931 sh603161 sh603203,1.0,amihxmax_|amihxsr5|max_xsr5|max_xvp_c
2025-07,15,0.13562452179789314,69.24271571,sz001202 sh600657 sh688319,1.0,amihxmax_|amihxsr5|max_xsr5|max_xvp_c
2025-08,15,0.04204481136169285,66.49385292,sz002442 sz301335 sh603797,1.0,amihxmax_|amihxsr5|max_xsr5|max_xvp_c
2025-09,15,0.013068272685012376,98.4930232,sh603085 sh603825 sz002678,1.0,amihxmax_|amihxsr5|max_xsr5|max_xvp_c
2025-10,15,0.054414389942617464,98.1333306,sz301578 sz301036 sh600624,1.0,amihxmax_|amihxsr5|max_xsr5|max_xvp_c
2025-11,15,0.00636378563896031,82.09403443000001,sh688558 sz301106 sz300992,1.0,amihxmax_|amihxsr5|max_xsr5|max_xvp_c
2025-12,15,-0.02344108958316702,72.6334698,sz001914 sz301281 sz301090,1.0,amihxmax_|amihxsr5|max_xsr5|max_xvp_c
2026-01,15,0.08345794441537287,75.43421,sz300831 sz001269 sh603010,1.0,amihxmax_|amihxsr5|max_xsr5|max_xvp_c
2026-02,15,0.052663906755402556,109.05169922,sz002528 sh600543 sz000626,1.0,amihxmax_|amihxsr5|max_xsr5|max_xvp_c
2026-03,15,-0.058875160561831986,108.69765505,sh688657 sz301596 sh603350,1.0,amihxmax_|amihxsr5|max_xsr5|max_xvp_c
2026-04,15,0.05681849182928136,68.35217928,sz300543 sz001269 sh688816,1.0,amihxmax_|amihxsr5|max_xsr5|max_xvp_c
2026-05,15,-0.06981895987151288,100.46579264,sz002691 sh603079 sz002742,1.0,amihxmax_|amihxsr5|max_xsr5|max_xvp_c
